NmdID,NmdFullNam,NmdCod,GrpID,TblID,BseVol,NmdCod2,Sts,NmdNamCod,Tbl,NmdNam,NmdUrlID,PrcntOsc,StckCnt,FloatPrcnt,FloatStckCnt,Expr,SubSet
2047,NULL,NULL,NULL,NULL,NULL,NULL,0,اخزا808,NULL,اخزا808,NULL,0.05,NULL,NULL,NULL,NULL,1
2048,NULL,NULL,NULL,NULL,NULL,NULL,0,پرداخت2,NULL,پرداخت2,NULL,0.05,NULL,NULL,NULL,NULL,1
2049,NULL,NULL,NULL,NULL,NULL,NULL,0,صايپا1432,NULL,صایپا1432,NULL,0.05,NULL,NULL,NULL,NULL,1
2050,NULL,NULL,NULL,NULL,NULL,NULL,0,ضبدر1141,NULL,ضبدر1141,NULL,0.05,NULL,NULL,NULL,NULL,1
2051,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملت1113,NULL,ضملت1113,NULL,0.05,NULL,NULL,NULL,NULL,1
2052,NULL,NULL,NULL,NULL,NULL,NULL,0,افاد534,NULL,افاد534,NULL,0.05,NULL,NULL,NULL,NULL,1
2053,NULL,NULL,NULL,NULL,NULL,NULL,0,ضشنا3032,NULL,ضشنا3032,NULL,0.05,NULL,NULL,NULL,NULL,1
2054,NULL,NULL,NULL,NULL,NULL,NULL,0,اخزا8052,NULL,اخزا8052,NULL,0.05,NULL,NULL,NULL,NULL,1
2055,NULL,NULL,NULL,NULL,NULL,NULL,0,اخزا810,NULL,اخزا810,NULL,0.05,NULL,NULL,NULL,NULL,1
2056,NULL,NULL,NULL,NULL,NULL,NULL,0,جسي809,NULL,جسی809,NULL,0.05,NULL,NULL,NULL,NULL,1
2057,NULL,NULL,NULL,NULL,NULL,NULL,0,سرچشمه2,NULL,سرچشمه2,NULL,0.05,NULL,NULL,NULL,NULL,1
2058,NULL,NULL,NULL,NULL,NULL,NULL,0,قشرين2,NULL,قشرین2,NULL,0.05,NULL,NULL,NULL,NULL,1
2059,NULL,NULL,NULL,NULL,NULL,NULL,0,اخزا816,NULL,اخزا816,NULL,0.05,NULL,NULL,NULL,NULL,1
2060,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملت1112,NULL,ضملت1112,NULL,0.05,NULL,NULL,NULL,NULL,1
2061,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملت1114,NULL,ضملت1114,NULL,0.05,NULL,NULL,NULL,NULL,1
2062,NULL,NULL,NULL,NULL,NULL,NULL,0,اخزا8122,NULL,اخزا8122,NULL,0.05,NULL,NULL,NULL,NULL,1
2063,NULL,NULL,68,NULL,NULL,NULL,1,بذر,NULL,بذر,37222720235819361,0.05,NULL,NULL,NULL,NULL,NULL
2064,NULL,NULL,NULL,NULL,NULL,NULL,0,ضجار3000,NULL,ضجار3000,NULL,0.05,NULL,NULL,NULL,NULL,1
2065,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملي2031,NULL,ضملی2031,NULL,0.05,NULL,NULL,NULL,NULL,1
2066,NULL,NULL,NULL,NULL,NULL,NULL,0,دالبر2,NULL,دالبر2,NULL,0.05,NULL,NULL,NULL,NULL,1
2067,NULL,NULL,NULL,NULL,NULL,NULL,0,ضپيك3009,NULL,ضپیک3009,NULL,0.05,NULL,NULL,NULL,NULL,1
2068,NULL,NULL,NULL,NULL,NULL,NULL,0,ضجار3004,NULL,ضجار3004,NULL,0.05,NULL,NULL,NULL,NULL,1
2069,NULL,NULL,NULL,NULL,NULL,NULL,0,ضجار3005,NULL,ضجار3005,NULL,0.05,NULL,NULL,NULL,NULL,1
2070,NULL,NULL,NULL,NULL,NULL,NULL,0,ميدكوح2,NULL,میدکوح2,NULL,0.05,NULL,NULL,NULL,NULL,1
2071,NULL,NULL,NULL,NULL,NULL,NULL,0,اخزا8072,NULL,اخزا8072,NULL,0.05,NULL,NULL,NULL,NULL,1
2072,NULL,NULL,NULL,NULL,NULL,NULL,0,اطلس4,NULL,اطلس4,NULL,0.05,NULL,NULL,NULL,NULL,1
2073,NULL,NULL,NULL,NULL,NULL,NULL,0,ثاژن4,NULL,ثاژن4,NULL,0.05,NULL,NULL,NULL,NULL,1
2074,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملت1115,NULL,ضملت1115,NULL,0.05,NULL,NULL,NULL,NULL,1
2075,NULL,NULL,NULL,NULL,NULL,NULL,0,تسه9809,NULL,تسه9809,NULL,0.05,NULL,NULL,NULL,NULL,1
2076,NULL,NULL,NULL,NULL,NULL,NULL,0,شرانل2,NULL,شرانل2,NULL,0.05,NULL,NULL,NULL,NULL,1
2077,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملي2035,NULL,ضملی2035,NULL,0.05,NULL,NULL,NULL,NULL,1
2078,NULL,NULL,NULL,NULL,NULL,NULL,0,زعف9908پ13,NULL,زعف9908پ13,NULL,0.05,NULL,NULL,NULL,NULL,1
2079,NULL,NULL,NULL,NULL,NULL,NULL,0,اخزا8092,NULL,اخزا8092,NULL,0.05,NULL,NULL,NULL,NULL,1
2080,NULL,NULL,NULL,NULL,NULL,NULL,0,اخزا8152,NULL,اخزا8152,NULL,0.05,NULL,NULL,NULL,NULL,1
2081,NULL,NULL,NULL,NULL,NULL,NULL,0,تسه98082,NULL,تسه98082,NULL,0.05,NULL,NULL,NULL,NULL,1
2082,NULL,NULL,NULL,NULL,NULL,NULL,0,ضترا1111,NULL,ضترا1111,NULL,0.05,NULL,NULL,NULL,NULL,1
2083,NULL,NULL,NULL,NULL,NULL,NULL,0,ضغدر8013,NULL,ضغدر8013,NULL,0.05,NULL,NULL,NULL,NULL,1
2084,NULL,NULL,NULL,NULL,NULL,NULL,0,ضگل1135,NULL,ضگل1135,NULL,0.05,NULL,NULL,NULL,NULL,1
2085,NULL,NULL,NULL,NULL,NULL,NULL,0,ضمخا7033,NULL,ضمخا7033,NULL,0.05,NULL,NULL,NULL,NULL,1
2086,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملي2034,NULL,ضملی2034,NULL,0.05,NULL,NULL,NULL,NULL,1
2087,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملي2036,NULL,ضملی2036,NULL,0.05,NULL,NULL,NULL,NULL,1
2088,NULL,NULL,NULL,NULL,NULL,NULL,0,زر2,NULL,زر2,NULL,0.05,NULL,NULL,NULL,NULL,1
2089,NULL,NULL,NULL,NULL,NULL,NULL,0,عسناسنگ2,NULL,عسناسنگ2,NULL,0.05,NULL,NULL,NULL,NULL,1
2090,NULL,NULL,NULL,NULL,NULL,NULL,0,اروند052,NULL,اروند052,NULL,0.05,NULL,NULL,NULL,NULL,1
2091,NULL,NULL,NULL,NULL,NULL,NULL,0,اخزا8132,NULL,اخزا8132,NULL,0.05,NULL,NULL,NULL,NULL,1
2092,NULL,NULL,NULL,NULL,NULL,NULL,0,ضبدر1143,NULL,ضبدر1143,NULL,0.05,NULL,NULL,NULL,NULL,1
2093,NULL,NULL,NULL,NULL,NULL,NULL,0,ضترا2000,NULL,ضترا2000,NULL,0.05,NULL,NULL,NULL,NULL,1
2094,NULL,NULL,NULL,NULL,NULL,NULL,0,ضجار3001,NULL,ضجار3001,NULL,0.05,NULL,NULL,NULL,NULL,1
2095,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملت1117,NULL,ضملت1117,NULL,0.05,NULL,NULL,NULL,NULL,1
2096,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملي1134,NULL,ضملی1134,NULL,0.05,NULL,NULL,NULL,NULL,1
2097,NULL,NULL,NULL,NULL,NULL,NULL,0,اروند062,NULL,اروند062,NULL,0.05,NULL,NULL,NULL,NULL,1
2098,NULL,NULL,NULL,NULL,NULL,NULL,0,ضجار3006,NULL,ضجار3006,NULL,0.05,NULL,NULL,NULL,NULL,1
2099,NULL,NULL,NULL,NULL,NULL,NULL,0,ضجار3008,NULL,ضجار3008,NULL,0.05,NULL,NULL,NULL,NULL,1
2100,NULL,NULL,NULL,NULL,NULL,NULL,0,بهپاك2,NULL,بهپاک2,NULL,0.05,NULL,NULL,NULL,NULL,1
2101,NULL,NULL,NULL,NULL,NULL,NULL,0,ساينا2,NULL,ساینا2,NULL,0.05,NULL,NULL,NULL,NULL,1
2102,NULL,NULL,NULL,NULL,NULL,NULL,0,آرمان4,NULL,آرمان4,NULL,0.05,NULL,NULL,NULL,NULL,1
2103,NULL,NULL,NULL,NULL,NULL,NULL,0,اخزا7164,NULL,اخزا7164,NULL,0.05,NULL,NULL,NULL,NULL,1
2104,NULL,NULL,NULL,NULL,NULL,NULL,0,اخزا8044,NULL,اخزا8044,NULL,0.05,NULL,NULL,NULL,NULL,1
2105,NULL,NULL,NULL,NULL,NULL,NULL,0,زعف9908پ16,NULL,زعف9908پ16,NULL,0.05,NULL,NULL,NULL,NULL,1
2106,NULL,NULL,NULL,NULL,NULL,NULL,0,ضترا2007,NULL,ضترا2007,NULL,0.05,NULL,NULL,NULL,NULL,1
2107,NULL,NULL,NULL,NULL,NULL,NULL,0,ضترا2008,NULL,ضترا2008,NULL,0.05,NULL,NULL,NULL,NULL,1
2108,NULL,NULL,NULL,NULL,NULL,NULL,0,ضگل2033,NULL,ضگل2033,NULL,0.05,NULL,NULL,NULL,NULL,1
2109,NULL,NULL,NULL,NULL,NULL,NULL,0,افاد614,NULL,افاد614,NULL,0.05,NULL,NULL,NULL,NULL,1
2110,NULL,NULL,NULL,NULL,NULL,NULL,0,افاد81,NULL,افاد81,NULL,0.05,NULL,NULL,NULL,NULL,1
2111,NULL,NULL,NULL,NULL,NULL,NULL,0,افاد82,NULL,افاد82,NULL,0.05,NULL,NULL,NULL,NULL,1
2112,NULL,NULL,NULL,NULL,NULL,NULL,0,افاد83,NULL,افاد83,NULL,0.05,NULL,NULL,NULL,NULL,1
2113,NULL,NULL,NULL,NULL,NULL,NULL,0,افاد84,NULL,افاد84,NULL,0.05,NULL,NULL,NULL,NULL,1
2114,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخود3037,NULL,ضخود3037,NULL,0.05,NULL,NULL,NULL,NULL,1
2115,NULL,NULL,NULL,NULL,NULL,NULL,0,ضگل2032,NULL,ضگل2032,NULL,0.05,NULL,NULL,NULL,NULL,1
2116,NULL,NULL,NULL,NULL,NULL,NULL,0,مشهد1412,NULL,مشهد1412,NULL,0.05,NULL,NULL,NULL,NULL,1
2117,NULL,NULL,NULL,NULL,NULL,NULL,0,مشهد14122,NULL,مشهد14122,NULL,0.05,NULL,NULL,NULL,NULL,1
2118,NULL,NULL,NULL,NULL,NULL,NULL,0,تسه9810,NULL,تسه9810,NULL,0.05,NULL,NULL,NULL,NULL,1
2119,NULL,NULL,NULL,NULL,NULL,NULL,0,ضبدر2025,NULL,ضبدر2025,NULL,0.05,NULL,NULL,NULL,NULL,1
2120,NULL,NULL,NULL,NULL,NULL,NULL,0,ضبدر2029,NULL,ضبدر2029,NULL,0.05,NULL,NULL,NULL,NULL,1
2121,NULL,NULL,NULL,NULL,NULL,NULL,0,ضبدر2030,NULL,ضبدر2030,NULL,0.05,NULL,NULL,NULL,NULL,1
2122,NULL,NULL,NULL,NULL,NULL,NULL,0,ضترا2006,NULL,ضترا2006,NULL,0.05,NULL,NULL,NULL,NULL,1
2123,NULL,NULL,NULL,NULL,NULL,NULL,0,ضگل1136,NULL,ضگل1136,NULL,0.05,NULL,NULL,NULL,NULL,1
2124,NULL,NULL,NULL,NULL,NULL,NULL,0,اخزا817,NULL,اخزا817,NULL,0.05,NULL,NULL,NULL,NULL,1
2125,NULL,NULL,NULL,NULL,NULL,NULL,0,اعتلا2,NULL,اعتلا2,NULL,0.05,NULL,NULL,NULL,NULL,1
2126,NULL,NULL,NULL,NULL,NULL,NULL,0,بجهرم2,NULL,بجهرم2,NULL,0.05,NULL,NULL,NULL,NULL,1
2127,NULL,NULL,NULL,NULL,NULL,NULL,0,پارسا211,NULL,پارسا211,NULL,0.05,NULL,NULL,NULL,NULL,1
2128,NULL,NULL,NULL,NULL,NULL,NULL,0,مصفها112,NULL,مصفها112,NULL,0.05,NULL,NULL,NULL,NULL,1
2129,NULL,NULL,NULL,NULL,NULL,NULL,0,افاد62,NULL,افاد62,NULL,0.05,NULL,NULL,NULL,NULL,1
2130,NULL,NULL,NULL,NULL,NULL,NULL,0,افاد744,NULL,افاد744,NULL,0.05,NULL,NULL,NULL,NULL,1
2131,NULL,NULL,NULL,NULL,NULL,NULL,0,ضگل2034,NULL,ضگل2034,NULL,0.05,NULL,NULL,NULL,NULL,1
2132,NULL,NULL,NULL,NULL,NULL,NULL,0,غگل2,NULL,غگل2,NULL,0.05,NULL,NULL,NULL,NULL,1
2133,NULL,NULL,27,7,NULL,NULL,1,فروي,بازار اول,فروی,29974853866926823,0.05,NULL,NULL,NULL,NULL,NULL
2134,NULL,NULL,NULL,NULL,NULL,NULL,0,اخزا818,NULL,اخزا818,NULL,0.05,NULL,NULL,NULL,NULL,1
2135,NULL,NULL,NULL,NULL,NULL,NULL,0,ضپيك3011,NULL,ضپیک3011,NULL,0.05,NULL,NULL,NULL,NULL,1
2136,NULL,NULL,NULL,NULL,NULL,NULL,0,ضپيك3012,NULL,ضپیک3012,NULL,0.05,NULL,NULL,NULL,NULL,1
2137,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخود3046,NULL,ضخود3046,NULL,0.05,NULL,NULL,NULL,NULL,1
2138,NULL,NULL,NULL,NULL,NULL,NULL,0,ضشنا3033,NULL,ضشنا3033,NULL,0.05,NULL,NULL,NULL,NULL,1
2139,NULL,NULL,NULL,NULL,NULL,NULL,0,undefined,NULL,undefined,NULL,0.05,NULL,NULL,NULL,NULL,NULL
2140,NULL,NULL,NULL,NULL,NULL,NULL,0,دسبحا2,NULL,دسبحا2,NULL,0.05,NULL,NULL,NULL,NULL,1
2141,NULL,NULL,NULL,NULL,NULL,NULL,0,ضشنا3035,NULL,ضشنا3035,NULL,0.05,NULL,NULL,NULL,NULL,1
2142,NULL,NULL,NULL,NULL,NULL,NULL,0,وپترو2,NULL,وپترو2,NULL,0.05,NULL,NULL,NULL,NULL,1
2143,NULL,NULL,NULL,NULL,NULL,NULL,0,افاد61,NULL,افاد61,NULL,0.05,NULL,NULL,NULL,NULL,1
2144,NULL,NULL,NULL,NULL,NULL,NULL,0,تسه98092,NULL,تسه98092,NULL,0.05,NULL,NULL,NULL,NULL,1
2145,NULL,NULL,NULL,NULL,NULL,NULL,0,ضپنا3022,NULL,ضپنا3022,NULL,0.05,NULL,NULL,NULL,NULL,1
2146,NULL,NULL,NULL,NULL,NULL,NULL,0,ضپنا3023,NULL,ضپنا3023,NULL,0.05,NULL,NULL,NULL,NULL,1
2147,NULL,NULL,NULL,NULL,NULL,NULL,0,ضپنا3024,NULL,ضپنا3024,NULL,0.05,NULL,NULL,NULL,NULL,1
2148,NULL,NULL,NULL,NULL,NULL,NULL,0,ضپنا3025,NULL,ضپنا3025,NULL,0.05,NULL,NULL,NULL,NULL,1
2149,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملت1118,NULL,ضملت1118,NULL,0.05,NULL,NULL,NULL,NULL,1
2150,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملي1129,NULL,ضملی1129,NULL,0.05,NULL,NULL,NULL,NULL,1
2151,NULL,NULL,NULL,NULL,NULL,NULL,0,غشصفا2,NULL,غشصفا2,NULL,0.05,NULL,NULL,NULL,NULL,1
2152,NULL,NULL,NULL,NULL,NULL,NULL,0,افاد824,NULL,افاد824,NULL,0.05,NULL,NULL,NULL,NULL,1
2153,NULL,NULL,NULL,NULL,NULL,NULL,0,ضجار3007,NULL,ضجار3007,NULL,0.05,NULL,NULL,NULL,NULL,1
2154,NULL,NULL,NULL,NULL,NULL,NULL,0,اخزا8164,NULL,اخزا8164,NULL,0.05,NULL,NULL,NULL,NULL,1
2155,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملت2023,NULL,ضملت2023,NULL,0.05,NULL,NULL,NULL,NULL,1
2156,NULL,NULL,44,7,NULL,NULL,1,كلر,بازار اول,کلر,1822787329898392,0.05,NULL,NULL,NULL,NULL,NULL
2157,NULL,NULL,NULL,NULL,NULL,NULL,0,كلر4,NULL,کلر4,NULL,0.05,NULL,NULL,NULL,NULL,1
2158,NULL,NULL,NULL,NULL,NULL,NULL,0,اخزا6232,NULL,اخزا6232,NULL,0.05,NULL,NULL,NULL,NULL,1
2159,NULL,NULL,NULL,NULL,NULL,NULL,0,افاد72,NULL,افاد72,NULL,0.05,NULL,NULL,NULL,NULL,1
2160,NULL,NULL,NULL,NULL,NULL,NULL,0,ضپار2009,NULL,ضپار2009,NULL,0.05,NULL,NULL,NULL,NULL,1
2161,NULL,NULL,NULL,NULL,NULL,NULL,0,ضغدر2014,NULL,ضغدر2014,NULL,0.05,NULL,NULL,NULL,NULL,1
2162,NULL,NULL,NULL,NULL,NULL,NULL,0,بذر2,NULL,بذر2,NULL,0.05,NULL,NULL,NULL,NULL,1
2163,NULL,NULL,NULL,NULL,NULL,NULL,0,تابان01,NULL,تابان01,NULL,0.05,NULL,NULL,NULL,NULL,1
2164,NULL,NULL,NULL,NULL,NULL,NULL,0,تابان02,NULL,تابان02,NULL,0.05,NULL,NULL,NULL,NULL,1
2165,NULL,NULL,NULL,NULL,NULL,NULL,0,تابان03,NULL,تابان03,NULL,0.05,NULL,NULL,NULL,NULL,1
2166,NULL,NULL,NULL,NULL,NULL,NULL,0,تسه9811,NULL,تسه9811,NULL,0.05,NULL,NULL,NULL,NULL,1
2167,NULL,NULL,NULL,NULL,NULL,NULL,0,جبانك903,NULL,جبانک903,NULL,0.05,NULL,NULL,NULL,NULL,1
2168,NULL,NULL,NULL,NULL,NULL,NULL,0,ضپار2010,NULL,ضپار2010,NULL,0.05,NULL,NULL,NULL,NULL,1
2169,NULL,NULL,NULL,NULL,NULL,NULL,0,ضپار2011,NULL,ضپار2011,NULL,0.05,NULL,NULL,NULL,NULL,1
2170,NULL,NULL,NULL,NULL,NULL,NULL,0,ضپيك3013,NULL,ضپیک3013,NULL,0.05,NULL,NULL,NULL,NULL,1
2171,NULL,NULL,NULL,NULL,NULL,NULL,0,ضترا2010,NULL,ضترا2010,NULL,0.05,NULL,NULL,NULL,NULL,1
2172,NULL,NULL,NULL,NULL,NULL,NULL,0,ضترا2012,NULL,ضترا2012,NULL,0.05,NULL,NULL,NULL,NULL,1
2173,NULL,NULL,NULL,NULL,NULL,NULL,0,ضچاد3013,NULL,ضچاد3013,NULL,0.05,NULL,NULL,NULL,NULL,1
2174,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخوز3010,NULL,ضخوز3010,NULL,0.05,NULL,NULL,NULL,NULL,1
2175,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخوز3011,NULL,ضخوز3011,NULL,0.05,NULL,NULL,NULL,NULL,1
2176,NULL,NULL,NULL,NULL,NULL,NULL,0,ضريز3009,NULL,ضریز3009,NULL,0.05,NULL,NULL,NULL,NULL,1
2177,NULL,NULL,NULL,NULL,NULL,NULL,0,ضفار2013,NULL,ضفار2013,NULL,0.05,NULL,NULL,NULL,NULL,1
2178,NULL,NULL,NULL,NULL,NULL,NULL,0,ضفلا2035,NULL,ضفلا2035,NULL,0.05,NULL,NULL,NULL,NULL,1
2179,NULL,NULL,NULL,NULL,NULL,NULL,0,ضفلا2044,NULL,ضفلا2044,NULL,0.05,NULL,NULL,NULL,NULL,1
2180,NULL,NULL,NULL,NULL,NULL,NULL,0,ضفلا8068,NULL,ضفلا8068,NULL,0.05,NULL,NULL,NULL,NULL,1
2181,NULL,NULL,NULL,NULL,NULL,NULL,0,ضمخا3032,NULL,ضمخا3032,NULL,0.05,NULL,NULL,NULL,NULL,1
2182,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملت2021,NULL,ضملت2021,NULL,0.05,NULL,NULL,NULL,NULL,1
2183,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملت2022,NULL,ضملت2022,NULL,0.05,NULL,NULL,NULL,NULL,1
2184,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملي2044,NULL,ضملی2044,NULL,0.05,NULL,NULL,NULL,NULL,1
2185,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملي2045,NULL,ضملی2045,NULL,0.05,NULL,NULL,NULL,NULL,1
2186,NULL,NULL,44,NULL,NULL,NULL,1,قرن,NULL,قرن,39610074039667804,0.05,NULL,NULL,NULL,NULL,NULL
2187,NULL,NULL,68,NULL,NULL,NULL,1,نوآور,NULL,نوآور,63888998422355039,0.05,NULL,NULL,NULL,NULL,NULL
2188,NULL,NULL,56,7,NULL,NULL,1,ومهان,بازار اول,ومهان,58964593134314938,0.05,NULL,NULL,NULL,NULL,NULL
2189,NULL,NULL,NULL,NULL,NULL,NULL,0,ضچاد3012,NULL,ضچاد3012,NULL,0.05,NULL,NULL,NULL,NULL,1
2190,NULL,NULL,NULL,NULL,NULL,NULL,0,جكانه903,NULL,جکانه903,NULL,0.05,NULL,NULL,NULL,NULL,1
2191,NULL,NULL,NULL,NULL,NULL,NULL,0,جفلز903,NULL,جفلز903,NULL,0.05,NULL,NULL,NULL,NULL,1
2192,NULL,NULL,NULL,NULL,NULL,NULL,0,سكه0112پ03,NULL,سکه0112پ03,NULL,0.05,NULL,NULL,NULL,NULL,1
2193,NULL,NULL,NULL,NULL,NULL,NULL,0,مشهد112,NULL,مشهد112,NULL,0.05,NULL,NULL,NULL,NULL,1
2194,NULL,NULL,NULL,NULL,NULL,NULL,0,جشيمي903,NULL,جشیمی903,NULL,0.05,NULL,NULL,NULL,NULL,1
2195,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملت2018,NULL,ضملت2018,NULL,0.05,NULL,NULL,NULL,NULL,1
2196,NULL,NULL,NULL,NULL,NULL,NULL,0,ضپنا3028,NULL,ضپنا3028,NULL,0.05,NULL,NULL,NULL,NULL,1
2197,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملت2017,NULL,ضملت2017,NULL,0.05,NULL,NULL,NULL,NULL,1
2198,NULL,NULL,NULL,NULL,NULL,NULL,0,جاتو903,NULL,جاتو903,NULL,0.05,NULL,NULL,NULL,NULL,1
2199,NULL,NULL,NULL,NULL,NULL,NULL,0,ضسان3031,NULL,ضسان3031,NULL,0.05,NULL,NULL,NULL,NULL,1
2200,NULL,NULL,NULL,NULL,NULL,NULL,0,جنفت903,NULL,جنفت903,NULL,0.05,NULL,NULL,NULL,NULL,1
2201,NULL,NULL,NULL,NULL,NULL,NULL,0,جسي903,NULL,جسی903,NULL,0.05,NULL,NULL,NULL,NULL,1
2202,NULL,NULL,NULL,NULL,NULL,NULL,0,ضمخا3018,NULL,ضمخا3018,NULL,0.05,NULL,NULL,NULL,NULL,1
2203,NULL,NULL,NULL,NULL,NULL,NULL,0,زعف9908پ17,NULL,زعف9908پ17,NULL,0.05,NULL,NULL,NULL,NULL,1
2204,NULL,NULL,68,NULL,NULL,NULL,1,افران,NULL,افران,3846143218462419,0.05,NULL,NULL,NULL,NULL,NULL
2205,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملت2020,NULL,ضملت2020,NULL,0.05,NULL,NULL,NULL,NULL,1
2206,NULL,NULL,NULL,NULL,NULL,NULL,0,جسيما903,NULL,جسیما903,NULL,0.05,NULL,NULL,NULL,NULL,1
2207,NULL,NULL,NULL,NULL,NULL,NULL,0,تسه98102,NULL,تسه98102,NULL,0.05,NULL,NULL,NULL,NULL,1
2208,NULL,NULL,NULL,NULL,NULL,NULL,0,ضترا2009,NULL,ضترا2009,NULL,0.05,NULL,NULL,NULL,NULL,1
2209,NULL,NULL,NULL,NULL,NULL,NULL,0,ضگل2037,NULL,ضگل2037,NULL,0.05,NULL,NULL,NULL,NULL,1
2210,NULL,NULL,44,7,NULL,NULL,1,شصدف,بازار اول,شصدف,204092872752957,0.05,NULL,NULL,NULL,NULL,NULL
2211,NULL,NULL,NULL,NULL,NULL,NULL,0,اتكام2,NULL,اتکام2,NULL,0.05,NULL,NULL,NULL,NULL,1
2212,NULL,NULL,NULL,NULL,NULL,NULL,0,صمعاد412,NULL,صمعاد412,NULL,0.05,NULL,NULL,NULL,NULL,1
2213,NULL,NULL,67,NULL,NULL,NULL,1,تملت,NULL,تملت,11129387075131725,0.05,NULL,NULL,NULL,NULL,NULL
2214,NULL,NULL,NULL,NULL,NULL,NULL,0,صمعاد212,NULL,صمعاد212,NULL,0.05,NULL,NULL,NULL,NULL,1
2215,NULL,NULL,1,NULL,NULL,NULL,1,زكوثر,NULL,زکوثر,42599305106713939,0.05,NULL,NULL,NULL,NULL,NULL
2216,NULL,NULL,44,11,NULL,NULL,1,شگويا,بازار دوم,شگویا,5987841496184505,0.05,NULL,NULL,NULL,NULL,NULL
2217,NULL,NULL,NULL,NULL,NULL,NULL,0,ضترا2011,NULL,ضترا2011,NULL,0.05,NULL,NULL,NULL,NULL,1
2218,NULL,NULL,NULL,NULL,NULL,NULL,0,كرونا1,NULL,کرونا1,NULL,0.05,NULL,NULL,NULL,NULL,1
2219,NULL,NULL,NULL,NULL,NULL,NULL,0,كرونا2,NULL,کرونا2,NULL,0.05,NULL,NULL,NULL,NULL,1
2220,NULL,NULL,NULL,NULL,NULL,NULL,0,ضفلا2034,NULL,ضفلا2034,NULL,0.05,NULL,NULL,NULL,NULL,1
2221,NULL,NULL,NULL,NULL,NULL,NULL,0,ضفلا2042,NULL,ضفلا2042,NULL,0.05,NULL,NULL,NULL,NULL,1
2222,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملت2016,NULL,ضملت2016,NULL,0.05,NULL,NULL,NULL,NULL,1
2223,NULL,NULL,NULL,NULL,NULL,NULL,0,كرونا12,NULL,کرونا12,NULL,0.05,NULL,NULL,NULL,NULL,1
2224,NULL,NULL,NULL,NULL,NULL,NULL,0,تسه9812,NULL,تسه9812,NULL,0.05,NULL,NULL,NULL,NULL,1
2225,NULL,NULL,NULL,NULL,NULL,NULL,0,شستا0052,NULL,شستا0052,NULL,0.05,NULL,NULL,NULL,NULL,1
2226,NULL,NULL,NULL,NULL,NULL,NULL,0,صشستا112,NULL,صشستا112,NULL,0.05,NULL,NULL,NULL,NULL,1
2227,NULL,NULL,NULL,NULL,NULL,NULL,0,ضجار3009,NULL,ضجار3009,NULL,0.05,NULL,NULL,NULL,NULL,1
2228,NULL,NULL,NULL,NULL,NULL,NULL,0,ضشنا3034,NULL,ضشنا3034,NULL,0.05,NULL,NULL,NULL,NULL,1
2229,NULL,NULL,NULL,NULL,NULL,NULL,0,ضمخا3033,NULL,ضمخا3033,NULL,0.05,NULL,NULL,NULL,NULL,1
2230,NULL,NULL,NULL,NULL,NULL,NULL,0,ضمخا3034,NULL,ضمخا3034,NULL,0.05,NULL,NULL,NULL,NULL,1
2231,NULL,NULL,NULL,NULL,NULL,NULL,0,ضمخا3035,NULL,ضمخا3035,NULL,0.05,NULL,NULL,NULL,NULL,1
2232,NULL,NULL,NULL,NULL,NULL,NULL,0,زير9903پ04,NULL,زیر9903پ04,NULL,0.05,NULL,NULL,NULL,NULL,1
2233,NULL,NULL,NULL,NULL,NULL,NULL,0,صشستا1122,NULL,صشستا1122,NULL,0.05,NULL,NULL,NULL,NULL,1
2234,NULL,NULL,NULL,NULL,NULL,NULL,0,ضفلا2039,NULL,ضفلا2039,NULL,0.05,NULL,NULL,NULL,NULL,1
2235,NULL,NULL,NULL,NULL,NULL,NULL,0,اراد11,NULL,اراد11,NULL,0.05,NULL,NULL,NULL,NULL,1
2236,NULL,NULL,NULL,NULL,NULL,NULL,0,اراد22,NULL,اراد22,NULL,0.05,NULL,NULL,NULL,NULL,1
2237,NULL,NULL,NULL,NULL,NULL,NULL,0,اراد23,NULL,اراد23,NULL,0.05,NULL,NULL,NULL,NULL,1
